Addresse,code_commune_insee,departement,Latitude,Longitude,Distance,DurationPoliceMin
Saint-Denis 93200 (Pleyel),93200,93,48.9198176,2.3450792000000003,1.34065411968238,0.13277777777777777
Saint-Denis 93200 (Porte de Paris - Stade de France),93200,93,48.9289284,2.3567776,1.2681793582942382,0.11527777777777778
Saint-Denis 93200 (Romain Rolland),93200,93,48.938214,2.377145,1.489199198549806,0.13055555555555556
Saint-Denis 93200 (République - Gare),93200,93,48.9583816,2.3285015,1.3805711810612489,0.13083333333333333
Saint-Denis 93210 (La Plaine Saint-Denis),93210,93,48.9118584,2.3658756000000003,0.48038767919654407,0.03888888888888889
Saint-Denis-lès-Rebais 77510,77510,77,48.8458799,3.2055463,9.445353384713856,0.1763888888888889
Saint-Fargeau-Ponthierry 77310,77310,77,48.5361215,2.5273471,7.294464264534331,0.2961111111111111
Saint-Forget 78720,78720,78,48.7094457,1.99396,7.0781698880238,0.2575
Saint-Germain-Laval 77130,77130,77,48.40072429999999,2.9903343,2.6252909176260757,0.1436111111111111
Saint-Germain-de-la-Grange 78640,78640,78,48.8343415,1.8991166,4.952171162589156,0.16472222222222221
Saint-Germain-en-Laye 78100 (Alsace - Péreire),78100,78,48.9,2.0833,0.7444469510367878,0.06277777777777778
Saint-Germain-en-Laye 78100 (Bergette - Debussy),78100,78,48.9,2.0833,0.7444469510367878,0.06277777777777778
Saint-Germain-en-Laye 78100 (Coteaux du Bel-Air - Maison-Verte),78100,78,48.9,2.0833,0.7444469510367878,0.06277777777777778
Saint-Germain-en-Laye 78100 (Hennemont),78100,78,48.9,2.0833,0.7444469510367878,0.06277777777777778
Saint-Germain-en-Laye 78100 (Pontel - Schnapper - Sous-préfecture),78100,78,48.9,2.0833,0.7444469510367878,0.06277777777777778
Saint-Germain-lès-Arpajon 91180,91180,91,48.5948294,2.2557107000000003,1.1101189237424567,0.07472222222222222
Saint-Germain-lès-Corbeil 91250,91250,91,48.6261053,2.4913639,2.1621487967204978,0.12083333333333333
Saint-Germain-sur-Morin 77860,77860,77,48.8829414,2.8514287,5.36671522609659,0.1938888888888889
Saint-Gratien 95210,95210,95,48.970366399999996,2.2840639,1.7418225989039235,0.12194444444444444
Saint-Gratien 95210 (Des Marais - La Terre aux Clercs),95210,95,48.9735,2.2873,1.574134954360005,0.14194444444444446
Saint-Gratien 95210 (Forum),95210,95,48.9684092,2.2850787999999995,1.6651726757046614,0.13277777777777777
Saint-Gratien 95210 (Les Raguenets),95210,95,48.9619319,2.2841746,1.9091526790193682,0.16805555555555557
Saint-Gratien 95210 (Mairie - Petit Lac),95210,95,48.9735,2.2873,1.574134954360005,0.14194444444444446
Saint-Hilaire 91780,91780,91,48.4337057,2.0761852,6.511117112341675,0.16027777777777777
Saint-Hilarion 78125,78125,78,48.6199958,1.7332854,7.372803508716614,0.21972222222222224
Saint-Illiers-le-Bois 78980,78980,78,48.9592154,1.5068526000000002,14.600212933705725,0.4091666666666667
Saint-Jean-de-Beauregard 91940,91940,91,48.66334060000001,2.1694739,2.274513100959732,0.15361111111111111
Saint-Jean-les-Deux-Jumeaux 77660,77660,77,48.9518105,3.01868,9.310747754595193,0.2811111111111111
Saint-Just-en-Brie 77370,77370,77,48.6112054,3.1175132000000003,14.51179222133331,0.30972222222222223
Saint-Leu-la-Forêt 95320,95320,95,49.0212001,2.2480799,1.1305601726030543,0.06777777777777778
Saint-Leu-la-Forêt 95320 (Centre-ville),95320,95,49.0212001,2.2480799,1.1305601726030543,0.06777777777777778
Saint-Leu-la-Forêt 95320 (La Plaine),95320,95,49.0096739,2.2409072999999995,1.6140771367205222,0.10833333333333334
Saint-Leu-la-Forêt 95320 (Les Côteaux),95320,95,49.0167,2.25,1.4432441022597138,0.07611111111111112
Saint-Leu-la-Forêt 95320 (Les Tannières),95320,95,49.0167,2.25,1.4432441022597138,0.07611111111111112
Saint-Loup-de-Naud 77650,77650,77,48.5333277,3.2262966,6.3116588532508455,0.20833333333333334
Saint-Mammès 77670,77670,77,48.3887016,2.807564,1.5986236496249453,0.14527777777777778
Saint-Mard 77230,77230,77,49.0370716,2.694435,12.062310726850074,0.33
Saint-Mars-Vieux-Maisons 77320,77320,77,48.7386925,3.3213753,19.149669343125147,0.4161111111111111
Saint-Martin-de-Bréthencourt 78660,78660,78,48.5078283,1.916189,17.0560663071197,0.42055555555555557
Saint-Martin-des-Champs 77320,77320,77,48.7781029,3.3360343,18.738581651756995,0.3958333333333333
Saint-Martin-du-Tertre 95270,95270,95,49.10633120000001,2.3429813,11.645298920199805,0.3411111111111111
Saint-Martin-en-Bière 77630,77630,77,48.4365165,2.568725,10.108655113222413,0.2808333333333333
Saint-Martin-la-Garenne 78520,78520,78,49.041194,1.6904709999999998,5.627869556613618,0.23666666666666666
Saint-Maur-des-Fossés 94100,94100,94,48.8033057,2.4853015,0.9066388652923892,0.06194444444444445
Saint-Maur-des-Fossés 94100 (Adamville),94100,94,48.79692960000001,2.4884666,0.1655333228444826,0.02277777777777778
Saint-Maur-des-Fossés 94100 (Champignol),94100,94,48.8031326,2.5134065,1.429117956209877,0.17222222222222222
Saint-Maur-des-Fossés 94100 (La Pie),94100,94,48.7920237,2.4764235,1.0590324546168124,0.08361111111111111
Saint-Maur-des-Fossés 94100 (La Varenne),94100,94,48.7943349,2.5108917,1.562580116509351,0.10333333333333333
Saint-Maur-des-Fossés 94100 (Les Mûriers),94100,94,48.7887646,2.5021577,1.1952072160861886,0.07694444444444444
Saint-Maur-des-Fossés 94100 (Parc de Saint-Maur),94100,94,48.805131,2.4856767000000004,1.0907195616291816,0.07333333333333333
Saint-Maur-des-Fossés 94100 (Saint-Maur-Créteil),94100,94,48.8064615,2.4720723,1.7649896493799415,0.11055555555555556
Saint-Maur-des-Fossés 94100 (Vieux-Saint-Maur),94100,94,48.8104917,2.4792476000000003,1.8166193398788268,0.10527777777777778
Saint-Maur-des-Fossés 94210 (Adamville),94210,94,48.79692960000001,2.4884666,0.1655333228444826,0.02277777777777778
Saint-Maur-des-Fossés 94210 (Champignol),94210,94,48.8031326,2.5134065,1.429117956209877,0.17222222222222222
Saint-Maur-des-Fossés 94210 (La Varenne),94210,94,48.7943349,2.5108917,1.562580116509351,0.10333333333333333
Saint-Maur-des-Fossés 94210 (Les Mûriers),94210,94,48.7887646,2.5021577,1.1952072160861886,0.07694444444444444
Saint-Maurice 94410 (Ecluse),94410,94,48.8218,2.4272,1.214942675107779,0.1275
Saint-Maurice-Montcouronne 91530,91530,91,48.5808852,2.1241465,8.933386786357627,0.2238888888888889
Saint-Michel-sur-Orge 91240 (Fontaine de l’Orme),91240,91,48.6348,2.3083,2.2054679664898154,0.11611111111111111
Saint-Michel-sur-Orge 91240 (Gambetta),91240,91,48.6302735,2.3027478,2.5831042990971502,0.14222222222222222
Saint-Michel-sur-Orge 91240 (Lormoy - Vallée de l'Orge),91240,91,48.6343018,2.2997676,2.8196999864166843,0.11722222222222223
Saint-Michel-sur-Orge 91240 (Sablons - Picasso),91240,91,48.6348,2.3083,2.2054679664898154,0.11611111111111111
Saint-Michel-sur-Orge 91240 (Villagexpo - Descartes),91240,91,48.6348,2.3083,2.2054679664898154,0.11611111111111111
Saint-Nom-la-Bretèche 78860,78860,78,48.8641009,2.0205241000000003,5.585026056924067,0.2836111111111111
Saint-Ouen 93400,93400,93,48.911729,2.334267,0.5906614294416425,0.0575
Saint-Ouen 93400 (Centre-ville),93400,93,48.9106429,2.3334443,0.5194759522739287,0.04055555555555555
Saint-Ouen 93400 (Debain),93400,93,48.9058811,2.3468582,0.6756673062679137,0.08333333333333333
Saint-Ouen 93400 (Pasteur - Zola),93400,93,48.9040557,2.3262456,0.9051797139164177,0.09472222222222222
Saint-Ouen 93400 (Rosiers - Les Puces),93400,93,48.9040935,2.3391137000000004,0.33233866129246065,0.023055555555555555
Saint-Ouen 93400 (Vieux Saint-Ouen),93400,93,48.91920220000001,2.3342563,1.3867954254841344,0.1313888888888889
Saint-Ouen-l'Aumône 95310 (Centre-ville - Prairie),95310,95,49.0429741,2.1056031,1.613027356937926,0.17416666666666666
Saint-Ouen-l'Aumône 95310 (Eglise),95310,95,49.039163200000004,2.1046784,1.4557049998669416,0.1288888888888889
Saint-Ouen-l'Aumône 95310 (Epluches),95310,95,49.0606256,2.1295935,4.122276228508826,0.2275
Saint-Ouen-l'Aumône 95310 (Maubuisson),95310,95,49.04678300000001,2.1137521,2.325209526915023,0.1675
Saint-Pathus 77178,77178,77,49.0745,2.79415,15.069812136172217,0.43805555555555553
Saint-Pierre-du-Perray 91280,91280,91,48.61378670000001,2.5053810000000003,2.263881275791512,0.14694444444444443
Saint-Pierre-lès-Nemours 77140,77140,77,48.263712700000006,2.6870183,1.2959268968395483,0.10194444444444445
Saint-Prix 95390,95390,95,49.0146499,2.267491,2.701325162980067,0.13583333333333333
Saint-Rémy-l'Honoré 78690,78690,78,48.7574185,1.8793459,5.186945895320636,0.2361111111111111
Saint-Rémy-la-Vanne 77320,77320,77,48.792079,3.233242,11.027108880893902,0.25555555555555554
Saint-Rémy-lès-Chevreuse 78470,78470,78,48.7054888,2.071109,9.0955137954775,0.35055555555555556
Saint-Sauveur-sur-École 77930,77930,77,48.4982214,2.5492856,6.262196974317837,0.19416666666666665
Saint-Siméon 77169,77169,77,48.79749870000001,3.2036394,8.774091599740068,0.21472222222222223
Saint-Soupplets 77165,77165,77,49.038354,2.8062379,11.168160688761494,0.3358333333333333
Saint-Thibault-des-Vignes 77400,77400,77,48.8683837,2.6877273,1.514442299920787,0.1388888888888889
Saint-Vrain 91770,91770,91,48.5418303,2.334303,8.367945567328395,0.29305555555555557
Saint-Witz 95470,95470,95,49.0906196,2.5653692,10.672027640548876,0.3063888888888889
Saint-Yon 91650,91650,91,48.5634783,2.187943,5.000200250827574,0.17777777777777778
Sainte-Colombe 77650,77650,77,48.5287749,3.2570918,4.8811214138219645,0.16333333333333333
Sainte-Geneviève-des-Bois 91700,91700,91,48.64078720000001,2.3259129,1.3680143866838423,0.058611111111111114
Sainte-Geneviève-des-Bois 91700 (Emile Zola - Bois Clairs),91700,91,48.6373,2.3638,2.03169044507934,0.0961111111111111
Sainte-Geneviève-des-Bois 91700 (Georges Pitard),91700,91,48.6373,2.3638,2.03169044507934,0.0961111111111111
Sainte-Geneviève-des-Bois 91700 (Hôtel de Ville),91700,91,48.640408,2.325544,1.353742450498634,0.060833333333333336
Sainte-Geneviève-des-Bois 91700 (Le Perray),91700,91,48.64555479999999,2.3019445,3.0779077690072922,0.15583333333333332
Sainte-Geneviève-des-Bois 91700 (Liers - Croix Blanche),91700,91,48.6373,2.3638,2.03169044507934,0.0961111111111111
Sainte-Geneviève-des-Bois 91700 (Paul Vaillant Couturier),91700,91,48.6373,2.3638,2.03169044507934,0.0961111111111111
Sainte-Geneviève-des-Bois 91700 (Saint-Hubert),91700,91,48.641136,2.3459203,1.2469200894713774,0.07444444444444444
Sainte-Mesme 78730,78730,78,48.531728,1.9606419,16.44331811601718,0.4336111111111111
Saintry-sur-Seine 91250,91250,91,48.59260560000001,2.4963163,2.468367375528315,0.16666666666666666
Saints 77120,77120,77,48.7617003,3.0577615,6.132559660381485,0.26666666666666666
Samois-sur-Seine 77920,77920,77,48.4537449,2.7496865,6.40161403349836,0.2311111111111111
Samoreau 77210,77210,77,48.4255477,2.7560769,4.626784855975453,0.2238888888888889
Sancy-lès-Provins 77320,77320,77,48.6965174,3.3921,16.406287421034,0.3363888888888889
Sannois 95110,95110,95,48.971726700000005,2.2568296,2.1269503532271847,0.1322222222222222
Sannois 95110 (Centre-ville - Bel Air),95110,95,48.9667,2.25,2.433841686910739,0.1711111111111111
Sannois 95110 (Gare),95110,95,48.970557899999996,2.2633176,2.432388039833782,0.13111111111111112
Sannois 95110 (Gaston Ramon),95110,95,48.9801871,2.2398653,1.0475391587680192,0.08027777777777778
Sannois 95110 (Moulin),95110,95,48.969789,2.234244,1.7509738393084822,0.10138888888888889
Sannois 95110 (Pasteur),95110,95,48.974646299999996,2.2655624,2.1364712240654424,0.12555555555555556
Sannois 95110 (Voltaire),95110,95,48.9758613,2.2590126,1.7636913732867774,0.10527777777777778
Santeny 94440,94440,94,48.7348571,2.5788488,5.915757110274759,0.2925
Sarcelles 95200 (Chardonnerettes),95200,95,49.007018200000005,2.3778597,2.153325232264618,0.15666666666666668
Sarcelles 95200 (Rosiers),95200,95,48.9977386,2.3682646000000003,2.208027848623368,0.11638888888888889
Sarcelles 95200 (Village - Chauffour),95200,95,49.013946,2.3699830000000004,2.9749889194580463,0.3063888888888889
Sartrouville 78500,78500,78,48.9409016,2.1585037,0.40646205700378285,0.04638888888888889
Sartrouville 78500 (L'Union),78500,78,48.9400706,2.1751312,1.075696297102967,0.08388888888888889
Sartrouville 78500 (La Croix Blanche),78500,78,48.9363432,2.1706588,0.7266983500607092,0.08888888888888889
Sartrouville 78500 (La Plaine),78500,78,48.9288178,2.1635093,0.996361173788527,0.07
Sartrouville 78500 (La Vaudoire Centre-ville),78500,78,48.9378067,2.1572739,0.26866675255710776,0.03916666666666667
Sartrouville 78500 (Le Fresnay Vieux Pays),78500,78,48.944171,2.1653205,0.7969473821522453,0.06305555555555556
Sartrouville 78500 (Le Prunay),78500,78,48.94827479999999,2.1868666,2.239551556404499,0.14694444444444443
Sartrouville 78500 (Le Val Notre-Dame),78500,78,48.9374387,2.1958582000000004,1.492996148416385,0.11888888888888889
Sartrouville 78500 (Les Champs Thiboux),78500,78,48.9410654,2.1938642999999995,1.802713876521056,0.11555555555555555
Sartrouville 78500 (Les Dix Arpents),78500,78,48.934341,2.1522549,0.7324215277603102,0.06944444444444445
Sartrouville 78500 (Les Richebourgs),78500,78,48.931838,2.1698632,0.9171213126556246,0.0525
Sartrouville 78500 (Les Trembleaux),78500,78,48.948551,2.1750453,1.5964040643367288,0.12916666666666668
Sartrouville 78500 (Parc d'activités des Sureaux),78500,78,48.9482,2.1917,2.534786129605264,0.16555555555555557
Saulx-Marchais 78650,78650,78,48.8392,1.8376618,9.428979125078714,0.27944444444444444
Saulx-les-Chartreux 91160,91160,91,48.69195850000001,2.2664925,2.245604599951122,0.13027777777777777
Savigny-le-Temple 77176,77176,77,48.5958681,2.5798953,0.19956872674376192,0.042777777777777776
Savigny-le-Temple 77176 (Centre-ville),77176,77,48.5958656,2.5819878,0.05510606705219158,0.0225
Savigny-le-Temple 77176 (Perspective),77176,77,48.6006023,2.5663143,1.323471482835988,0.07611111111111112
Savigny-le-Temple 77176 (Plessis la Forêt),77176,77,48.5741,2.5829,2.3847659176296307,0.12055555555555555
Savigny-le-Temple 77176 (Plessis-le-Roi),77176,77,48.5741,2.5829,2.3847659176296307,0.12055555555555555
Savigny-sur-Orge 91600,91600,91,48.6794572,2.3458417000000003,1.523825645998477,0.08916666666666667
Savigny-sur-Orge 91600 (Cherchefeuilles),91600,91,48.6812029,2.3544126,1.7315227742330812,0.11861111111111111
Savigny-sur-Orge 91600 (Côteau),91600,91,48.6794572,2.3458417000000003,1.523825645998477,0.08916666666666667
Savigny-sur-Orge 91600 (Davout),91600,91,48.676094,2.3520556,2.0686065185057574,0.13777777777777778
Savigny-sur-Orge 91600 (Domaine du Grand-Vaux),91600,91,48.6768,2.3484,1.8710818891893028,0.11
Savigny-sur-Orge 91600 (Gâtines),91600,91,48.6883977,2.3300233,0.6758555893480251,0.09472222222222222
Savigny-sur-Orge 91600 (Plateau),91600,91,48.68208679999999,2.3456101,1.253910286790376,0.06805555555555555
Saâcy-sur-Marne 77730,77730,77,48.96127120000001,3.2082243,18.702194394386932,0.4572222222222222
Sceaux 92330,92330,92,48.7790592,2.2886619,1.582125835892486,0.1075
Seine-Port 77240,77240,77,48.557336,2.5512837000000004,4.835029347288925,0.19194444444444445
Senlisse 78720,78720,78,48.6872166,1.9815843,9.049450232065581,0.3238888888888889
Sept-Sorts 77260,77260,77,48.9375797,3.1028193,13.856518715537133,0.2786111111111111
Septeuil 78790,78790,78,48.89257429999999,1.682035,11.028514746933315,0.3622222222222222
Seraincourt 95450,95450,95,49.035550799999996,1.8657252,11.767770026677761,0.35055555555555556
Sermaise 91530,91530,91,48.5359629,2.0806522000000003,12.56432645261581,0.3641666666666667
Serris 77700,77700,77,48.8567,2.7855615,0.4850495066006806,0.021388888888888888
Servon 77170,77170,77,48.7156707,2.5854078,3.0388161644044334,0.1325
Sevran 93270,93270,93,48.9392142,2.5257254,2.2891417366857314,0.15361111111111111
Sevran 93270 (Beaudottes),93270,93,48.9475609,2.5247252,2.49636824481273,0.1525
Sevran 93270 (Centre-ville - Perrin),93270,93,48.9447,2.5275,2.5391200241234597,0.13416666666666666
Sevran 93270 (Montceleux - Pont-Blanc),93270,93,48.9447,2.5275,2.5391200241234597,0.13416666666666666
Sevran 93270 (Primevères - Savigny),93270,93,48.9447,2.5275,2.5391200241234597,0.13416666666666666
Sevran 93270 (Rougemont - Charcot),93270,93,48.9308643,2.5152264,1.1637419204405466,0.08611111111111111
Sevran 93270 (Sablons),93270,93,48.94011079999999,2.5462229,2.302086911929236,0.14444444444444443
Sevran 93270 (Sud),93270,93,48.935706,2.5346418,2.5576588733803796,0.19666666666666666
Signy-Signets 77640,77640,77,48.9275934,3.0679016,12.769465064149394,0.24638888888888888
Soignolles-en-Brie 77111,77111,77,48.6546406,2.6968426,7.7686673032651585,0.22833333333333333
Soindres 78200,78200,78,48.957499,1.6739129,4.199100875154993,0.22361111111111112
Soisy-Bouy 77650,77650,77,48.50822150000001,3.2905258,6.047482664724242,0.22
Soisy-sous-Montmorency 95230,95230,95,48.9875044,2.3002884999999997,2.107332421294493,0.15333333333333332
Soisy-sous-Montmorency 95230 (Centre-ville),95230,95,48.9875044,2.3002885,2.107332421294491,0.15333333333333332
Soisy-sous-Montmorency 95230 (Jean Mermoz),95230,95,48.9881,2.3016,2.149080054908619,0.15138888888888888
Soisy-sous-Montmorency 95230 (Les Noels - Champs de Course d'Enghien - Gare),95230,95,48.9881,2.3016,2.149080054908619,0.15138888888888888
Soisy-sous-Montmorency 95230 (Les Sources),95230,95,48.9881,2.3016,2.149080054908619,0.15138888888888888
Soisy-sous-Montmorency 95230 (Noyers - Centre Commercial),95230,95,48.9881,2.3016,2.149080054908619,0.15138888888888888
Soisy-sur-Seine 91450,91450,91,48.6502928,2.4490991,2.567431710003528,0.14555555555555555
Soisy-sur-École 91840,91840,91,48.4786406,2.494958,14.66374736592805,0.4075
Solers 77111,77111,77,48.6589873,2.7195155,8.992402379079074,0.2238888888888889
Sonchamp 78120,78120,78,48.5758959,1.8784145,9.015304280489199,0.24888888888888888
Souppes-sur-Loing 77460,77460,77,48.1868057,2.7426674,9.434438753891028,0.23055555555555557
Sourdun 77171,77171,77,48.53508239999999,3.3480231,4.666552626404781,0.1575
Stains 93240 (Bordes - Prêtresse),93240,93,48.95,2.3833,1.1628859927278512,0.07694444444444444
Stains 93240 (L'Avenir),93240,93,48.9641372,2.3882646,0.6251241917839543,0.035833333333333335
Stains 93240 (Le Vieux Stains),93240,93,48.95,2.3833,1.1628859927278512,0.07694444444444444
Stains 93240 (Les Parouzets),93240,93,48.9602408,2.3818814,0.019306261105246393,0.0011111111111111111
Sucy-en-Brie 94370 (Bruyères),94370,94,48.75677460000001,2.5319321,2.11943261106776,0.13444444444444445
Sucy-en-Brie 94370 (Centre-ville),94370,94,48.7711736,2.5235211,2.4517143053764827,0.16777777777777778
Sucy-en-Brie 94370 (Fort),94370,94,48.76838729999999,2.5315734,2.642306439527342,0.15083333333333335
Sucy-en-Brie 94370 (Grand Val),94370,94,48.7782606,2.5155107999999995,2.5868484291126306,0.14444444444444443
Sucy-en-Brie 94370 (Petit Val - Côte),94370,94,48.7655637,2.5201451,1.8121504143171925,0.11666666666666667
Sucy-en-Brie 94370 (Plateau),94370,94,48.755239,2.5339512,2.245028892543891,0.12416666666666666
Suresnes 92150 (Carnot - Gambetta),92150,92,48.8734391,2.2266879,0.560992276485108,0.10055555555555555
Suresnes 92150 (Centre-ville),92150,92,48.8707098,2.226817,0.2709382866826227,0.06638888888888889
Suresnes 92150 (Plateau Ouest),92150,92,48.8714,2.2293,0.43549127541938115,0.06666666666666667
Suresnes 92150 (République),92150,92,48.8710994,2.2283997,0.3676543643789065,0.05472222222222222
Survilliers 95470,95470,95,49.1025201,2.5434395,10.464677775935701,0.345
Sèvres 92310 (Beau-Site - Binelles - Renan - Chataîgneraie),92310,92,48.8229,2.2176,0.5765887863040383,0.04972222222222222
Sèvres 92310 (Croix-Bosset - Monesse - Brancas),92310,92,48.8229,2.2176,0.5765887863040383,0.04972222222222222
Sèvres 92310 (Les Bruyères),92310,92,48.8139596,2.2160121,1.1325675352408953,0.10722222222222222
Tacoignières 78910,78910,78,48.83509420000001,1.6737953,17.447700980995272,0.49722222222222223
Taverny 95150 (Centre-ville - Les Coteaux),95150,95,49.0254,2.2169,1.1972198780989356,0.07527777777777778
Taverny 95150 (Les Lignières - Mermoz - Les Ecouardes),95150,95,49.0254,2.2169,1.1972198780989356,0.07527777777777778
Taverny 95150 (Sarments - Vaucelles),95150,95,49.0254,2.2169,1.1972198780989356,0.07527777777777778
Tessancourt-sur-Aubette 78250,78250,78,49.0247309,1.9215891,3.115022059154537,0.14222222222222222
Thiais 94320 (Centre-ville),94320,94,48.765,2.3961,0.7401653066869852,0.09861111111111111
Thiais 94320 (Clury - Victor Hugo),94320,94,48.765,2.3961,0.7401653066869852,0.09861111111111111
Thiais 94320 (Pavé de Grignon),94320,94,48.7551564,2.3951223,1.263036453523857,0.0961111111111111
Thiais 94320 (Proche Choisy),94320,94,48.765,2.3961,0.7401653066869852,0.09861111111111111
Thiverval-Grignon 78850,78850,78,48.8418686,1.9342972,3.2915978972503397,0.095
Thomery 77810,77810,77,48.4090286,2.784838,4.308296254450811,0.1922222222222222
Thorigny-sur-Marne 77400,77400,77,48.8841856,2.7115737,1.0318923008931178,0.11694444444444445
Thoury-Férottes 77940,77940,77,48.29150870000001,2.9414205,9.889256032598718,0.20027777777777778
Théméricourt 95450,95450,95,49.0867452,1.8964805,11.958941033918704,0.30777777777777776
Tigery 91250,91250,91,48.6396178,2.5064592999999995,4.030320579481985,0.14944444444444444
Tilly 78790,78790,78,48.8821899,1.5766348999999995,15.119532540820932,0.40166666666666667
Torcy 77200 (Torcy 1),77200,77,48.8515,2.65265,0.08574005638861425,0.009166666666666667
Torcy 77200 (Torcy 2),77200,77,48.8515,2.65265,0.08574005638861425,0.009166666666666667
Torfou 91730,91730,91,48.5299467,2.2274803,6.578652431957091,0.1875
Touquin 77131,77131,77,48.7347742,3.0119915,10.326572746535284,0.2688888888888889
Tournan-en-Brie 77220,77220,77,48.74022100000001,2.7645237000000003,7.0830118206062656,0.15555555555555556
Tousson 77123,77123,77,48.3476959,2.4572873,19.170453219841775,0.45805555555555555
Trappes 78190 (Centre-ville - Jaurès - Gare),78190,78,48.7741,2.0178,2.4091106847698343,0.13833333333333334
Trappes 78190 (La Boissière),78190,78,48.77519279999999,1.9774312,0.5849663690377527,0.04027777777777778
Trappes 78190 (La Plaine de Neauphle),78190,78,48.785089,1.987756,0.9910350218183734,0.07444444444444444
Tremblay-en-France 93290,93290,93,48.9802035,2.5589558,2.2530474349506364,0.10416666666666667
Tremblay-en-France 93290 (Le Bois Saint-Denis),93290,93,48.9542397,2.5723566000000004,1.591012108088554,0.0875
Tremblay-en-France 93290 (Le Vert Galant),93290,93,48.9409051,2.5724344,2.6014013328686763,0.18138888888888888
Tremblay-en-France 93290 (Les Cottages),93290,93,48.9657846,2.5689676,1.3335726234341108,0.06638888888888889
Tremblay-en-France 93290 (ZAC Tremblay - Charles de Gaulle),93290,93,48.9662198,2.5639761,1.050299072963404,0.06305555555555556
Tremblay-en-France 93410 (Le Vert Galant),93410,93,48.9409051,2.5724344,2.6014013328686763,0.18138888888888888
Tremblay-en-France 93420 (Le Vert Galant),93420,93,48.9459833,2.5645713,1.8195209969060937,0.11194444444444444
Treuzy-Levelay 77710,77710,77,48.2722411,2.8098527,7.911314870172202,0.17305555555555555
Triel-sur-Seine 78510,78510,78,48.980925,2.0030818,6.713787350291698,0.24194444444444443
Trilbardou 77450,77450,77,48.9420503,2.8056507,6.46519945097331,0.21888888888888888
Trilport 77470,77470,77,48.9585984,2.9471072,4.0794372420366525,0.16972222222222222
Ury 77760,77760,77,48.3434238,2.6064199,9.881502796788745,0.2175
Us 95450,95450,95,49.1009451,1.9672466,9.92651567354071,0.31805555555555554
Vaires-sur-Marne 77360,77360,77,48.8732841,2.6398292000000003,2.6843271705739795,0.11972222222222222
Valenton 94460,94460,94,48.7443189,2.4699741000000004,1.9283708693573913,0.15166666666666667
Vallangoujard 95810,95810,95,49.140032700000006,2.1109926,11.498709105890269,0.31972222222222224
Valmondois 95760,95760,95,49.09675120000001,2.1889394,8.788212520397575,0.35194444444444445
Valpuiseaux 91720,91720,91,48.3987428,2.30498,11.290192033474172,0.2663888888888889
Vanves 92170 (Hauts-de-Vanves),92170,92,48.8220784,2.2910413,0.4587437739449441,0.03222222222222222
Vanves 92170 (Plateau de Vanves),92170,92,48.823506,2.296888,0.8838148249576127,0.05277777777777778
Varennes-Jarcy 91480,91480,91,48.6823402,2.5579616,4.096867791455093,0.19833333333333333
Varennes-sur-Seine 77130,77130,77,48.3766097,2.9301414,1.8826998563893946,0.08722222222222223
Varreddes 77910,77910,77,49.0039932,2.9269447,6.016844744605949,0.1963888888888889
Vaucresson 92420,92420,92,48.83926760000001,2.1575981,4.062156776045532,0.27166666666666667
Vaugrigneuse 91640,91640,91,48.60260170000001,2.1209436000000004,9.276308380816308,0.28305555555555556
Vauhallan 91430,91430,91,48.734404,2.2057643,4.028796737483851,0.18333333333333332
Vaujours 93410,93410,93,48.9302563,2.5691921000000004,3.1937671551916624,0.11972222222222222
Vauréal 95490,95490,95,49.0300763,2.0205773,1.1505040580707073,0.05472222222222222
Vauréal 95490 (Boulingrin - La Siaule),95490,95,49.027147899999996,2.0180726000000004,0.9270744100356882,0.06388888888888888
Vauréal 95490 (Le Village),95490,95,49.0300763,2.0205773,1.1505040580707073,0.05472222222222222
Vauréal 95490 (Sablons - Moissons - L'Allée Couverte),95490,95,49.0333,2.0333,1.587304183911542,0.08694444444444445
Vaux-le-Pénil 77000,77000,77,48.5255542,2.6831642,2.547185267367211,0.15055555555555555
Vaux-sur-Seine 78740,78740,78,49.0061998,1.9636465,3.9536737816470184,0.16111111111111112
Vayres-sur-Essonne 91820,91820,91,48.4383759,2.354275,14.079436771248428,0.3363888888888889
Veneux-les-Sablons 77250,77250,77,48.3810634,2.7952336,1.3981672750103562,0.04611111111111111
Verneuil-l'Étang 77390,77390,77,48.6451703,2.8358459,17.215497528046626,0.39666666666666667
Verneuil-sur-Seine 78480 (Aulnay Mallo - Gros Chênes - Chemin vert - Parc Noir),78480,78,48.9739,1.9648,4.72204363558036,0.18194444444444444
Verneuil-sur-Seine 78480 (Centre-ville - Gare),78480,78,48.9739,1.9648,4.72204363558036,0.18194444444444444
Verneuil-sur-Seine 78480 (Les Clairières - Les Renardières),78480,78,48.9739,1.9648,4.72204363558036,0.18194444444444444
Verneuil-sur-Seine 78480 (Les Hauts de Verneuil - Les Coteaux de Verneuil - Côte Narbonne),78480,78,48.9739,1.9648,4.72204363558036,0.18194444444444444
Vernou-la-Celle-sur-Seine 77670,77670,77,48.3889172,2.8470169,3.0854823983001936,0.2594444444444444
Vernouillet 78540,78540,78,48.9724604,1.9830623,5.952744166472109,0.22111111111111112
Verrières-le-Buisson 91370,91370,91,48.7467819,2.2653844,1.8870180379077528,0.12333333333333334
Verrières-le-Buisson 91370 (Centre-ville),91370,91,48.7379375,2.2677741,0.8962817460705912,0.0636111111111111
